,2022,name,Tuition,Enrollment Numbers,super_opeid,type,tier,tier_name,iclevel,region,state,cz,czname,cfips,county,multi,count,female,k_married,mr_kq5_pq1,mr_ktop1_pq1,par_mean,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc,k_rank,k_mean,k_median,k_median_nozero,k_0inc,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5,k_married_cond_parq1,k_married_cond_parq2,k_married_cond_parq3,k_married_cond_parq4,k_married_cond_parq5,shareimputed,imputed
90,83,texas christian university,51660,9704,3636.0,2.0,4.0,Highly selective private,1.0,3.0,TX,33000.0,Fort Worth,48439.0,Tarrant,0.0,1262.3333333333298,0.59044099,0.68125921,0.010120558,0.0013076975,254114.766215012,142700.0,0.7911592924975771,0.027070837,0.069262259,0.10407761,0.1657261,0.63386321,0.47054562,0.32393876,0.08526078599999999,0.0078198826,0.67163318,68182.5765499158,52200.0,57300.0,0.10861609,0.11691700000000001,0.10325564,0.10302677,0.21470752,0.46209311,0.29207283,0.18314987,0.054693084,0.65741539,0.62055933,0.66875196,0.66674328,0.67957282,0.058091812,0.15530205,0.19666287,0.21608861,0.37385464,0.11754255,0.11390261,0.15687984,0.26372617,0.34794888,0.093961425,0.1158874,0.10398797,0.26032239,0.42584085,0.09290085,0.10144734,0.12156979,0.27806666,0.40601537,0.12940925,0.098268181,0.08813728400000001,0.18523702,0.49894834,0.048306502,0.03059255,0.04089538,0.037494421,0.06436149,0.54314566,0.57593662,0.65553111,0.68414122,0.70213723,0.0,0.0
91,83,colorado school of mines,39800,5216,1348.0,1.0,3.0,Highly selective public,1.0,4.0,CO,28900.0,Denver,8059.0,Jefferson,0.0,512.0,0.25325522,0.69109714,0.024911636,0.0025584963,138417.318979899,111500.0,0.727856609853916,0.038899351,0.071553119,0.15060279,0.24013722,0.49880755,0.282107,0.14269727,0.014936082,0.00078995392,0.80051935,94103.609954834,81500.0,83800.0,0.061551567,0.066972658,0.039812557,0.06673011200000001,0.11469568,0.71178901,0.54258841,0.33117864,0.098012276,0.78221583,0.7475751,0.78674042,0.80720204,0.81048447,0.074867673,0.049629133,0.11210798,0.12298258,0.64041263,0.13519281,0.045494959,0.075619683,0.088998705,0.65469384,0.06401588,0.029453715,0.10028355,0.13935219,0.66689467,0.049262747,0.024048972999999998,0.080403902,0.14163016,0.70465428,0.065989584,0.048948422000000005,0.045202617,0.09732432699999999,0.7425350000000001,0.065772213,0.091249749,0.069111928,0.08350547400000001,0.11720624,0.66125935,0.68947923,0.65229762,0.63919258,0.73035872,0.0,0.0
92,93,stony brook university,28080,18010,2838.0,1.0,3.0,Highly selective public,1.0,1.0,NY,19400.0,New York,36103.0,Suffolk,0.0,2070.6666666666697,0.49581456,0.47865036,0.084127478,0.0031922116999999997,91836.9761701143,73600.0,0.562265277331058,0.16416624,0.17510751,0.16133295,0.19845596,0.30093735,0.14637013,0.05440874,0.004420116500000001,0.00033140388999999994,0.70821267,65407.7277031854,60100.0,64100.0,0.090963945,0.09678017300000001,0.08436702199999999,0.092209399,0.18417588,0.54246753,0.33285087,0.16731939,0.030048522999999997,0.68412966,0.70680273,0.70554841,0.71394563,0.71981841,0.11594952,0.095604204,0.092496663,0.18349668,0.51245296,0.09237386300000001,0.093929,0.081931062,0.19611725,0.53564882,0.09430670000000001,0.081014983,0.10368730000000001,0.19678299,0.52420807,0.096444219,0.07096821099999999,0.10047591,0.17768037,0.55443126,0.090434469,0.083306111,0.086428635,0.17512281,0.56470799,0.019444995,0.024621211,0.03298207,0.021851046000000002,0.042824153,0.44974217,0.45250976,0.45150527,0.51880813,0.49770084,0.0,0.0
93,93,suny college buffalo,28194,22306,2842.0,1.0,5.0,Selective public,1.0,1.0,NY,18000.0,Buffalo,36029.0,Erie,0.0,1170.6666666666702,0.63069475,0.53632516,0.018443212,0.0,86251.4403874217,77700.0,0.581981547516272,0.10266733,0.15380719,0.20436861,0.30230284,0.23685399,0.086339369,0.028342165,0.0024047636,0.00028984499,0.58819431,39032.9371907923,38400.0,40700.0,0.07937918599999999,0.089014031,0.1476095,0.20834439999999999,0.34055898,0.21447307,0.070425019,0.024272766,0.0033878284000000004,0.53156739,0.57553416,0.59472513,0.60072011,0.59933919,0.13733508,0.19288550000000002,0.19804367,0.29209527,0.17964052,0.10743964,0.14714786,0.22493653,0.33193988,0.18853605,0.065031275,0.15453872,0.21899121,0.36344007,0.19799875,0.086422086,0.12770407,0.20913418,0.34995779,0.22678185,0.080105148,0.14771082,0.19184032,0.33542439,0.24491934,0.0,0.0036738352000000004,0.0027406332,0.0048210858,0.0033997262,0.36951309,0.42128423,0.54445922,0.60347384,0.5906148,0.0,0.0
95,93,university of denver,54819,5699,1371.0,2.0,6.0,Selective private,1.0,4.0,CO,28900.0,Denver,8031.0,Denver,0.0,808.333333333333,0.52865982,0.56355536,0.014104523999999998,0.0012180753,425786.696198454,152000.0,0.79186201773968,0.02979118,0.071277805,0.10099011,0.15811822,0.63982272,0.50401103,0.37421027,0.15463535,0.025229018,0.66514242,65720.6880025773,51200.0,57700.0,0.10552508,0.11235415,0.11633453,0.12363429,0.18836367,0.45931339,0.29870459,0.18252847,0.05389748900000001,0.67031789,0.63831812,0.69922698,0.63210434,0.67067438,0.11924169999999999,0.1100518,0.10382137,0.19343877,0.47344628,0.10228913,0.14534567,0.16608039,0.19270538,0.39357939,0.074119583,0.088654064,0.12602706,0.23667787,0.47452143,0.11452581,0.13843744,0.139779,0.21001329999999999,0.39724448,0.11865301,0.112302,0.11546072,0.17466751,0.47891679,0.04088711,0.044539418,0.039049979,0.036355581,0.062224425,0.38582015,0.49352393,0.53618056,0.59759396,0.57554162,0.0,0.0
96,93,university of san diego,52864,5529,10395.0,2.0,4.0,Highly selective private,1.0,4.0,CA,38000.0,San Diego,6073.0,San Diego,0.0,894.0,0.64205819,0.58574003,0.023036603,0.00051459868,315023.020833333,139300.0,0.759519596894582,0.049255177000000004,0.08089916400000001,0.12018013,0.16172546,0.5879401,0.46449801,0.34614079999999997,0.12273797,0.016338354,0.69090205,72549.4791666667,61200.0,66400.0,0.10202894,0.10875194,0.10578719,0.09027715,0.17894775,0.51623607,0.34445727,0.20789504,0.053151838,0.66613317,0.66431189,0.70150477,0.69441259,0.6935029,0.09064044800000001,0.10029399,0.1719366,0.16942987,0.46769911,0.11587161,0.11512646,0.11663671,0.20060379999999997,0.45176151,0.093894683,0.10953825,0.09505549099999999,0.22226436,0.47924715,0.10749046,0.11229107,0.092075214,0.19558987,0.49255335,0.11267354,0.10240654,0.078337714,0.16333321,0.54324907,0.010447606,0.01584922,0.053875212,0.036403075,0.06632141,0.44825786,0.57627541,0.5412239999999999,0.54762357,0.61814421,1.0,1.0
97,93,university of delaware,36880,18420,1431.0,1.0,5.0,Selective public,1.0,3.0,DE,19800.0,Wilmington,10003.0,New Castle,0.0,3450.0,0.59043479,0.62722343,0.0087063462,0.00036523925000000004,175413.367750604,131400.0,0.786010805143826,0.022330891000000002,0.050551482,0.10126182,0.20010483,0.62575102,0.39648077,0.20028765,0.029069221,0.0016544998,0.71635324,67544.98779664861,57700.0,61200.0,0.071089581,0.076965764,0.080557525,0.10320355,0.2183893,0.52088386,0.30150044,0.16502994,0.034241315,0.64472395,0.66374439,0.68445224,0.69734323,0.73440087,0.09781814400000001,0.13237025,0.12813783,0.25179473,0.38987902,0.09973979699999999,0.10076216,0.12193601,0.22760339,0.44995865,0.09132619199999999,0.084737331,0.12539764,0.25297374,0.44556504,0.075903729,0.094351061,0.11874063,0.23572826,0.47527635,0.072397567,0.071988918,0.092240371,0.20531148,0.5580616,0.016355785,0.029366905,0.015574796,0.025543856,0.041075367,0.57993931,0.50201201,0.56196553,0.62247378,0.65110523,0.0,0.0
98,99,auburn university,31956,24505,1009.0,1.0,5.0,Selective public,1.0,3.0,AL,9800.0,Auburn,1081.0,Lee,0.0,3839.0,0.50273508,0.6894269000000001,0.010658238,0.0008828335,194404.858269298,123200.0,0.759629444124964,0.033321194,0.064371884,0.11819929,0.21223828,0.57186937,0.36599645,0.21414059,0.048533924000000006,0.0038301316,0.65452141,59378.0779279408,47300.0,51400.0,0.10067856,0.11022953,0.10340791,0.13161582,0.2465331,0.4082137,0.24125700000000003,0.12963840000000001,0.028522201,0.61399567,0.63497341,0.64601856,0.6547940999999999,0.66073936,0.12285889,0.15065552,0.13959727,0.26702464,0.31986362,0.11006269,0.10331618,0.17669693,0.25055659,0.35936764,0.1054913,0.10711075,0.13305297,0.27739981,0.37694514,0.10349479,0.096568935,0.14377007,0.26899850000000003,0.38716769,0.11299124,0.10243807,0.1212684,0.23016877,0.43313359999999995,0.026494654,0.020063316,0.015340082,0.016732093,0.03669278,0.54266441,0.56530827,0.66833735,0.69279063,0.71506017,0.0,0.0
99,99,university of colorado boulder,38312,30300,26.0,1.0,5.0,Selective public,1.0,4.0,CO,28900.0,Denver,8013.0,Boulder,1.0,6414.66666666667,0.51252341,0.56645828,0.012256198999999999,0.00050701405,274593.00412466197,128200.0,0.7638964807323149,0.037007682,0.067937747,0.12318254,0.193055,0.57881707,0.41382456,0.27911937,0.082355857,0.010595883,0.65163875,60883.5290110716,48300.0,53200.0,0.10284811,0.11231558,0.11524305,0.13718545,0.21272942,0.42252654,0.25802237,0.14976387,0.034540001,0.60181803,0.6234625,0.62053776,0.63790244,0.66933161,0.13605069,0.14138977,0.15306109,0.23831856,0.33117989,0.12304269999999999,0.12924488,0.15635392,0.22204629,0.36931217,0.12583187,0.13302852,0.1539617,0.22541566,0.36176226,0.11654599,0.11682189,0.14609669,0.23407394,0.38646153,0.10525146,0.10761619,0.12737808,0.2001808,0.45957348,0.013700236999999999,0.017645341999999998,0.024563365,0.019050818,0.045144777999999997,0.51110262,0.52684015,0.55252534,0.55951917,0.57992721,0.0,0.0
100,99,university of oregon,39308,18045,3223.0,1.0,5.0,Selective public,1.0,4.0,OR,38901.0,Eugene,41039.0,Lane,0.0,2494.3333333333303,0.55445677,0.55314064,0.014200408999999999,0.001079015,171570.14650290698,108700.0,0.7168256964543979,0.048773332999999995,0.08229222900000001,0.15167679999999997,0.2331641,0.48409355,0.30305812,0.17599382,0.034714233,0.0030630901,0.62415242,52302.1901006866,43700.0,47900.0,0.100876,0.11106400000000001,0.13137187,0.159545,0.2450687,0.35295045,0.18623182,0.10008739,0.021415345,0.58258486,0.57942516,0.60748595,0.62045193,0.64294803,0.10730828,0.16614895,0.20141274,0.23397897,0.29115108,0.13228403,0.16434970000000002,0.18028726,0.22184543,0.30123362,0.12879178,0.13369524,0.15799089,0.2521311,0.32739094,0.10773516,0.12769076,0.17539379,0.25937608,0.32980421,0.10388399,0.12330708,0.14465405,0.24102983,0.38712505,0.022123052,0.0063655972,0.020345939,0.021442946,0.024224158,0.46141106,0.50312489,0.55038679,0.55037647,0.57307905,0.0,0.0
101,99,university of utah,31389,24643,3675.0,1.0,5.0,Selective public,1.0,4.0,UT,36100.0,Salt Lake City,49035.0,Salt Lake,0.0,2884.6666666666697,0.50647098,0.68988663,0.011315003999999998,0.00046642942000000003,160074.793516726,107400.0,0.723431505760475,0.036872406,0.079132795,0.15044266,0.25678113,0.476771,0.28010729,0.15658705,0.030204002,0.0027925062,0.59221178,50620.10704903441,41400.0,48800.0,0.15376259,0.16845699,0.13703787,0.13612416,0.19784516,0.36053579999999996,0.20917203,0.11676934,0.021214599,0.57087886,0.5914253,0.56313711,0.59758538,0.60027242,0.1824986,0.14789994,0.1542809,0.20845143,0.30686915,0.15005547,0.11910529,0.17961681,0.24577437,0.305448,0.18137258,0.1513409,0.16378167,0.20399992,0.29950494,0.15989698,0.13626686,0.14126731,0.20719749999999998,0.35537136,0.1709601,0.13507624,0.11600401,0.18209064,0.39586902,0.012649823999999999,0.01752061,0.020896357,0.01615327,0.025316464,0.57786888,0.62482804,0.66310304,0.71009141,0.70691752,0.0,0.0
102,103,university of california santa cruz,43820,17207,1321.0,1.0,5.0,Selective public,1.0,4.0,CA,37500.0,San Jose,6087.0,Santa Cruz,0.0,2341.6666666666697,0.56711745,0.44379935,0.027699087,0.00057032809,182158.57018016,115400.0,0.707192215003153,0.073746987,0.093399242,0.13786411,0.17325893,0.52173072,0.34646687,0.18620597,0.026509078,0.003273329,0.63391191,53540.244529025804,46100.0,50700.0,0.10511279999999999,0.11737743,0.13463122,0.13341612,0.22003937,0.39453587,0.2174181,0.11524724,0.021618629,0.61130112,0.6322729,0.63021582,0.64140797,0.6358887,0.12664258,0.14886704,0.15524583,0.19364832,0.3755962,0.11570428,0.13727573,0.13110662,0.22987147,0.38604197,0.12418359,0.14480916,0.12988016,0.20014726,0.40097979,0.10598652,0.13283665,0.13727073,0.24072039,0.38318574,0.11835158,0.13005207,0.1303982,0.22039813,0.40080002,0.007733578299999999,0.021513297999999997,0.018467518,0.02147021,0.024482097,0.41702303,0.43126971,0.44078782,0.44191259,0.45124957,0.0,0.0
103,103,university of san francisco,53472,5852,1325.0,2.0,6.0,Selective private,1.0,4.0,CA,37800.0,San Francisco,6075.0,San Francisco,0.0,606.333333333333,0.66355139,0.48220393,0.027077734,0.00053568848,242149.480810198,106900.0,0.7049218477817472,0.05863943,0.10860051,0.1511232,0.20245101,0.47918588,0.32913691,0.20652878,0.06184275400000001,0.009923925600000001,0.68834144,69600.1621684305,56900.0,62000.0,0.10620363,0.11538635,0.090450719,0.09869872,0.186115,0.50934923,0.32392576,0.19357823,0.035349708,0.65315706,0.67066795,0.69798923,0.70865542,0.6850273,0.14099845,0.11977544,0.11018744,0.16727197,0.46176669,0.13254395,0.11380123,0.06898475400000001,0.22881019,0.45585987,0.11222057,0.077347159,0.09157376,0.19645286,0.52240562,0.082541697,0.091665469,0.10889988,0.18678163,0.53011131,0.12323853,0.08518941699999999,0.10196418,0.17520267,0.51440525,0.0091352947,0.015013061999999999,0.036424313,0.027364425,0.046201445,0.45218554,0.47360802,0.479891,0.45435086,0.50032258,0.0,0.0
104,103,university of south florida,17324,38579,1537.0,1.0,5.0,Selective public,1.0,3.0,FL,6700.0,Tampa,12057.0,Hillsborough,0.0,3498.6666666666697,0.59622711,0.55096859,0.027492894,0.0018068429999999998,105616.198906875,80500.0,0.6052502573853951,0.095504478,0.15604620000000002,0.19848174,0.24143034,0.30853721,0.15350923,0.077116095,0.011796471000000001,0.0006836124799999999,0.62092274,48232.451317763895,42400.0,45400.0,0.10033444,0.11081026,0.11663096,0.16015536,0.29328990000000005,0.31911349,0.15518785,0.080126889,0.014526786000000002,0.59626025,0.60903478,0.6156444000000001,0.62831503,0.63218045,0.12428747,0.14075762,0.18184538,0.2652393,0.2878702,0.10652642,0.13067938,0.17471646,0.30346069,0.28461704,0.11204121,0.11686645,0.16253009,0.30568439,0.30287787,0.10617944,0.10680927,0.16074222,0.30848634,0.31778267,0.11163688,0.10959160000000001,0.14409013,0.27696416,0.35771728,0.018918935,0.01282122,0.008472044,0.012264593999999998,0.019695031,0.44090644,0.50921142,0.52709132,0.59498096,0.58707696,0.0,0.0
106,103,university of tennessee,31434,24254,51.0,1.0,5.0,Selective public,1.0,3.0,TN,302.0,Knoxville,47093.0,Knox,1.0,5804.66666666667,0.54312623,0.62256122,0.012680815,0.0008521017699999999,135382.75072768301,99200.0,0.682074482793908,0.05918083,0.10662623,0.15798120000000002,0.25327256,0.42293918,0.23440857,0.12138234,0.022127504,0.0012771544,0.62756348,53050.5512105921,42000.0,45100.0,0.090933196,0.10174234,0.11831559999999999,0.17727765,0.2676098,0.33505458,0.18900359,0.10113613,0.022363097999999998,0.55996895,0.58278495,0.60461867,0.63947678,0.64974725,0.12510894,0.1590392,0.24096431,0.2606152,0.21427234,0.11063208,0.14653097,0.22538200000000003,0.27241454,0.24504046,0.10067722,0.13203776,0.19723666,0.28941825,0.28063005,0.088877246,0.10713679,0.17968772,0.2949329,0.32936531,0.10433351,0.10707259,0.14734009,0.24286897,0.39838481,0.014398273,0.0097200358,0.012853388,0.016336983,0.033825863,0.4504312,0.49954683,0.60685605,0.65042514,0.6668401999999999,0.0,0.0
107,103,temple university,34801,27306,3371.0,1.0,5.0,Selective public,1.0,1.0,PA,19700.0,Philadelphia,42101.0,Philadelphia,0.0,2996.6666666666697,0.5955505999999999,0.47447142,0.033044096,0.0015557451000000001,101506.238166539,82700.0,0.611002365414372,0.092837185,0.15039097,0.1938467,0.24922453,0.31370053,0.1480516,0.060162328,0.0077590691,0.00043598742999999995,0.64493465,51507.7112625139,46700.0,50400.0,0.09257913400000001,0.09999907,0.11504902,0.13930963,0.26526463,0.38037759,0.18900065,0.089692146,0.015988458,0.63485348,0.63196707,0.64297432,0.64669096,0.65395099,0.096511938,0.13950813,0.14139383,0.26665014,0.35593599,0.10751883,0.11823566,0.14084026,0.2778933,0.35551193,0.10434087,0.11133264,0.14973003,0.26562503,0.36897147,0.08969503599999999,0.11525122,0.14768846,0.27725112,0.37011415,0.10292930000000002,0.10841871,0.12486323,0.24905479,0.41473395,0.016757781,0.0088552656,0.011529025,0.017491654,0.020741913,0.36378202,0.38591182,0.44731814,0.51034814,0.53796166,0.0,0.0
109,103,new jersey institute of technology,33386,9084,2621.0,1.0,5.0,Selective public,1.0,1.0,NJ,19600.0,Newark,34013.0,Essex,0.0,612.666666666667,0.19858542,0.54578364,0.064678028,0.0010885715,96139.3775333243,84000.0,0.614826706859311,0.10139067,0.14811336,0.17728084,0.23407128,0.33914387,0.16047651,0.052913509000000004,0.0038414062,3.0981813000000004e-05,0.76516527,74319.9560026183,71600.0,74200.0,0.065833345,0.069701135,0.062021062,0.071075678,0.14632633,0.65087581,0.43708044,0.22181696,0.028791165,0.75930744,0.75673574,0.75411689,0.77875018,0.7669971,0.065001428,0.08412997400000001,0.066368893,0.14659062,0.63790905,0.10889987,0.049039155,0.072648592,0.1263365,0.64307594,0.049902681,0.070442714,0.099014036,0.16893311,0.61170745,0.06050333,0.053767689,0.061007269,0.14007001,0.68465167,0.070684418,0.062375002,0.06414067,0.14747813,0.65532172,0.010736407,0.014317993000000001,0.015342001999999999,0.029983072000000003,0.046717308,0.51955199,0.55439109,0.50949538,0.56675714,0.55436021,0.0,0.0
111,103,loyola university chicago,47498,11612,1710.0,2.0,4.0,Highly selective private,1.0,2.0,IL,24300.0,Chicago,17031.0,Cook,0.0,1114.6666666666702,0.65909094,0.54464799,0.030813236,0.0018193673999999998,156686.24380887402,98600.0,0.677723967875733,0.08187808099999999,0.10284277,0.1553098,0.23015149999999998,0.42981786,0.26737672,0.15617537,0.037387303999999996,0.0027250357,0.68212032,66501.64181299531,53500.0,58700.0,0.10071946,0.10756095,0.09110209300000001,0.10984856,0.21230462,0.47918379,0.27963075,0.16618545,0.039216083,0.62415189,0.65569109,0.69189453,0.68329531,0.69532579,0.14413095,0.11869834,0.11963309,0.24120685,0.3763307,0.12868726,0.10509478,0.11319123,0.20763433,0.4453924,0.08947479,0.072930783,0.13686818,0.23379816,0.46692804,0.10392497,0.09710864,0.10681517,0.21593696,0.47621426,0.10402181,0.085846834,0.099045895,0.19820489,0.51288056,0.022220446,0.046385366,0.03283697,0.042555586,0.041255102,0.48644492,0.48358685,0.56300932,0.53096879,0.57103556,0.0,0.0
112,103,drexel university,57136,14552,215.0,2.0,6.0,Selective private,1.0,1.0,PA,19700.0,Philadelphia,42101.0,Philadelphia,1.0,1881.0,0.38862306,0.55137599,0.033046082000000004,0.0010594841000000001,127859.556067805,94100.0,0.66082658182322,0.066638768,0.11090818,0.1853255,0.25174096,0.38538656,0.21010341,0.1020248,0.016902633,0.0021090542,0.73329681,70178.5561744086,65500.0,70200.0,0.076176383,0.081123561,0.080204651,0.08927950300000001,0.16346145,0.58593082,0.39236724,0.20277682,0.031436913,0.69353008,0.69259334,0.72274476,0.74209869,0.7512116999999999,0.09830071,0.1020198,0.12165464,0.18212606,0.49589875,0.10335936,0.10428902,0.10780599,0.16324018,0.5213055,0.085794635,0.083742619,0.088908896,0.18161379,0.5599400999999999,0.071855165,0.069599479,0.09334239400000001,0.16777648,0.59742647,0.075562328,0.074727535,0.075874038,0.14874996,0.62508613,0.015898915,0.02045707,0.030677205,0.029670969,0.038802359,0.46503636,0.46356884,0.53582233,0.57198739,0.58559066,0.0,0.0
113,103,creighton university,44524,4458,2542.0,2.0,6.0,Selective private,1.0,2.0,NE,28202.0,Omaha,31055.0,Douglas,0.0,728.0,0.60164833,0.67006105,0.016024692,0.0009799366800000001,184670.776041667,119200.0,0.760402838389079,0.029984152000000003,0.07727932900000001,0.12120094,0.23385279999999997,0.53768265,0.37280264,0.24534911,0.054313846,0.0023081431,0.72071022,68909.0598958333,57200.0,60400.0,0.061226293,0.064648807,0.069559969,0.12241688,0.23563433,0.5077399,0.31498095,0.19782427,0.03915672,0.65335763,0.67920297,0.71269798,0.71936989,0.73282105,0.11880141,0.039457604,0.14702444,0.16027779999999997,0.53443873,0.08279185,0.09642268,0.17887178,0.17942773,0.46248594,0.067746267,0.073278755,0.18099520000000002,0.24593776,0.43204203,0.058032375,0.07195790099999999,0.12883826,0.25331986,0.48785165,0.061200805,0.065496579,0.096933424,0.2379006,0.5384686,0.032681819,0.0076510697,0.027580576000000002,0.023047954,0.053661565999999994,0.70268434,0.58281505,0.62578779,0.64789951,0.70039999,1.0,1.0
114,103,clark university,50302,2241,2139.0,2.0,4.0,Highly selective private,1.0,1.0,MA,20500.0,Boston,25027.0,Worcester,0.0,416.0,0.61378205,0.51991743,0.022418768999999998,0.0016414659,176605.044170673,103000.0,0.709361879919202,0.05281157,0.096697249,0.16815460000000002,0.23460267,0.44773394,0.29547572,0.18150261,0.050328232,0.0051335609,0.66794902,54148.0121726012,49600.0,52900.0,0.07703986,0.08762353699999999,0.10861725,0.13392951,0.24931389,0.42051584,0.21225323,0.10537775,0.022100532000000003,0.67918962,0.64555955,0.67125165,0.66219932,0.67323095,0.09506522099999999,0.11971188,0.15986268,0.20085539,0.42450488,0.09807755800000001,0.16684903,0.11024359,0.20243618,0.42239359,0.11850097,0.08806867199999999,0.10537456,0.27269897,0.41535684,0.07439789200000001,0.10971209,0.15264834,0.26754785,0.39569378,0.07982136299999999,0.10187596,0.13690214,0.24681702,0.43458346,0.031081558999999998,0.023956428999999998,0.013987794,0.030981707999999997,0.019033721,0.40037543,0.50788283,0.45683393,0.55549479,0.54166722,0.0,0.0
